Customer_ID,Three_Year_Spend,Loyalty_Cust,Distance,Male,Age,Seg_Group,Seg_Type,Married,Length_of_Residence,Homeowner,Num_Adults,Num_Children,Est_Income,Occupation,Education,Home_Value,Political_Ideology,Pet_Owner,Truck_Owner,Total_Spend,Num_Trans,Num_Items,Num_Depts,Division_Ag_Spend,Division_Pet_Spend,Division_Auto_Spend,Division_Hardware_Spend,Division_Home_Spend,Division_Seasonal_Spend,Division_Clothing_Spend,Division_SportingGoods_Spend,Division_FoodBev_Spend
185401648,0.0,0,25.081793763639759,1,50.0,C,D15,1,25,1,2,2,51000.0,Professional,Bachelors Degree,121000,Conservative,1,,172.53,1,10,5,.00,.00,12.37,97.18,.00,.00,59.98,.00,3.00
185401517,107.05,1,22.472415203792281,1,56.0,A,E21,1,30,1,2,,74000.0,Professional,High School,175000,,,,54.95,1,5,2,.00,.00,.00,24.97,.00,29.98,.00,.00,.00
185388994,2560.4899999999998,1,23.653805731901119,0,56.0,A,I30,0,15,1,5,,59000.0,Other,Some College,140000,Conservative,,,243.79,5,26,9,21.48,6.99,42.99,.00,50.52,9.99,10.40,99.92,1.50
185402079,198.96000000000001,0,25.922773224720224,0,62.0,U,U01,1,15,1,,,69000.0,Office Administration,Bachelors Degree,165000,Liberal,1,,448.50,1,150,1,.00,.00,.00,448.50,.00,.00,.00,.00,.00
185435734,711.00999999999999,0,60.373347472170472,1,52.0,C,A04,1,6,1,3,,83500.0,Technical,Some College,,,0,1,29.98,1,2,1,.00,.00,.00,29.98,.00,.00,.00,.00,.00
185462984,188.16,1,32.126421366468712,1,23.0,G,A01,1,10,1,3,,75000.0,Farmer,Some College,178000,Conservative,1,,130.78,2,18,7,52.98,1.59,.00,22.97,2.99,.00,37.98,.00,12.27
185941756,928.27999999999997,1,26.461081017063592,0,20.0,B,C13,1,24,1,5,,63000.0,Professional,Some College,150000,Conservative,,,33.74,1,1,1,.00,.00,.00,.00,.00,.00,.00,33.74,.00
185462947,325.56999999999999,1,31.668990796017088,1,61.0,U,U01,0,9,1,,,117000.0,Other,Graduate Degree,278000,Conservative,,,72.47,1,4,3,2.50,.00,.00,29.99,39.98,.00,.00,.00,.00
185506344,0.0,0,25.216027132809458,1,62.0,B,C11,1,32,1,4,,92900.0,Professional,Graduate Degree,,,0,,84.98,1,2,1,.00,.00,84.98,.00,.00,.00,.00,.00,.00
185388297,589.34000000000003,1,27.934562103095814,1,75.0,D,C14,1,21,1,4,1,31000.0,Office Administration,Bachelors Degree,74000,Conservative,1,,99.90,1,10,1,.00,.00,.00,.00,.00,99.90,.00,.00,.00
185476434,154.28999999999999,0,25.902062275820587,0,68.0,B,D16,1,34,1,4,1,87000.0,Professional,Graduate Degree,208000,Conservative,,,27.42,2,10,3,19.56,.00,.00,2.99,.00,.00,.00,.00,4.87
185834707,3598.0700000000002,0,27.382446623731347,1,52.0,A,I30,1,28,1,2,1,175000.0,Office Administration,High School,417000,,,,472.91,1,8,4,.00,.00,33.94,432.98,.00,5.99,.00,.00,.00
185476473,0.0,1,26.591104443504786,1,59.0,A,E21,1,35,1,5,,92900.0,Farmer,High School,,,1,1,409.09,4,15,5,.00,.00,.00,388.02,14.99,.00,.00,.00,6.08
185610481,2574.8000000000002,1,25.731538859947385,1,80.0,B,J34,1,43,1,5,,39000.0,Retired,High School,94000,Conservative,1,,95.07,2,14,5,.00,3.00,8.27,.00,.00,9.98,49.99,.00,23.83
185463605,105.54000000000001,1,19.648515065783474,1,33.0,C,D15,1,32,1,6,1,100000.0,Management,High School,238000,Conservative,1,,19.89,1,1,1,.00,.00,.00,19.89,.00,.00,.00,.00,.00
185952847,7194.8100000000004,1,22.614564193608526,0,72.0,B,C11,1,8,1,6,,65000.0,Sales,High School,154000,Conservative,1,,105.97,2,2,2,.00,.00,105.97,.00,.00,.00,.00,.00,.00
185401001,895.32000000000005,1,18.150281166933325,1,73.0,B,D16,1,25,1,3,1,142000.0,Management,Less than High School,339000,Liberal,1,,118.99,1,1,1,.00,.00,.00,.00,.00,118.99,.00,.00,.00
185737934,1701.5599999999999,0,7.9549106313040232,0,42.0,C,A04,1,0,1,4,0,106000.0,Office Administration,High School,252000,Conservative,1,,77.51,1,9,4,13.78,.00,.00,14.98,13.76,34.99,.00,.00,.00
185563113,860.61000000000001,1,18.295129033883285,1,81.0,B,Q62,1,39,1,2,,136000.0,Self Employed,High School,324000,Liberal,,,23.60,1,5,3,.00,.00,.00,.00,12.37,2.24,8.99,.00,.00
185515921,933.46000000000004,0,18.626634689238074,1,44.0,A,I30,1,54,1,6,1,57000.0,Professional,Bachelors Degree,135000,Liberal,1,,19.26,1,7,3,.00,.00,3.98,.00,.00,.00,.00,10.99,4.29
185515880,3252.2199999999998,1,21.643888039530648,1,61.0,G,H27,0,16,1,1,,112000.0,Educator,High School,266000,,,1,65.97,1,3,2,.00,.00,16.98,48.99,.00,.00,.00,.00,.00
185952753,79.180000000000007,0,25.011010255919064,1,52.0,D,B07,1,18,1,1,1,147000.0,Management,Some College,350000,Conservative,,,14.21,1,3,2,.00,9.99,.00,4.22,.00,.00,.00,.00,.00
185354021,0.0,0,22.609073266997889,0,72.0,B,J34,0,22,1,1,,103000.0,Retired,High School,246000,Conservative,,,60.43,1,20,4,.00,6.48,.00,4.99,29.94,.00,.00,.00,19.02
185705282,7959.6300000000001,1,23.412931922359792,1,24.0,D,B07,1,28,1,1,1,195000.0,Office Administration,High School,465000,,,,232.90,2,11,5,.00,.00,29.74,191.98,.00,.00,.00,11.18,.00
185476567,816.55999999999995,1,18.538442555451692,0,80.0,B,J34,1,6,1,6,,84000.0,Medical Professional,Bachelors Degree,201000,Conservative,,,171.97,1,48,7,23.96,1.11,40.06,7.89,7.98,62.37,.00,.00,28.60
185449499,0.0,1,23.049270984416186,0,85.0,U,U01,0,15,1,,,57000.0,Retired,High School,136000,,,,15.98,1,3,1,15.98,.00,.00,.00,.00,.00,.00,.00,.00
185435893,1234.8299999999999,1,22.957459031143742,0,54.0,U,U01,0,15,1,,,71000.0,Medical Professional,Graduate Degree,168000,Conservative,1,,265.23,1,34,6,.00,.00,.00,24.09,.00,118.16,29.97,.00,93.01
185400595,13.289999999999999,0,21.070157041634985,0,85.0,B,C13,1,28,1,2,,116000.0,Retired,High School,276000,Liberal,,,502.73,1,23,6,.00,10.99,382.76,.00,.00,.00,29.99,78.99,.00
185435812,0.0,1,24.809054215564856,1,74.0,B,D16,1,40,1,4,4,63000.0,Professional,Bachelors Degree,149000,Liberal,1,,1.79,1,1,1,.00,.00,.00,.00,.00,.00,.00,.00,1.79
185353781,0.0,1,21.258157060352062,0,64.0,A,E21,0,30,1,1,,94000.0,Office Administration,High School,223000,,,,159.84,1,16,1,.00,.00,.00,159.84,.00,.00,.00,.00,.00
185705335,198.56999999999999,0,23.548445337605294,1,67.0,C,A04,1,30,1,5,1,115000.0,Other,Bachelors Degree,274000,Liberal,,,149.43,1,8,3,.00,.00,5.37,129.99,.00,.00,.00,.00,14.07
185387910,0.0,0,23.126653135366226,1,21.0,C,A04,1,21,1,4,2,110000.0,Professional,Bachelors Degree,262000,Liberal,,,77.94,1,11,3,15.96,.00,39.96,.00,.00,.00,.00,22.02,.00
185476353,0.0,1,20.854772415683318,0,47.0,C,D15,1,16,1,2,1,100000.0,Professional,Some College,238000,Conservative,,,99.45,1,5,2,.00,.00,.00,.00,74.47,.00,.00,24.98,.00
185515945,2702.8099999999999,1,18.099275054678468,0,57.0,B,C11,1,24,1,3,,113000.0,Professional,Some College,268000,,,,513.72,2,19,5,.00,.00,41.51,353.98,.00,.00,82.47,.00,35.76
185952822,11.98,0,13.097242651937222,1,75.0,D,C14,1,43,1,2,,84000.0,Management,Graduate Degree,200000,,,,35.98,1,2,1,.00,.00,.00,.00,.00,35.98,.00,.00,.00
185705253,874.36000000000001,1,19.35242090209648,1,88.0,B,Q62,1,43,1,2,,58000.0,Retired,High School,138000,Conservative,,,15.97,1,3,2,.00,.00,3.49,.00,.00,.00,.00,.00,12.48
185677719,670.77999999999997,1,22.824240063158207,0,70.0,B,C13,0,40,1,4,,92000.0,Professional,High School,219000,Liberal,1,,94.91,1,9,5,4.99,.00,5.37,.00,.00,15.49,59.99,.00,9.07
185449313,146.94,1,22.96002639219591,1,66.0,B,C11,1,36,1,2,,64800.0,Blue Collar,High School,,,1,1,3.37,1,3,2,.00,.00,1.58,.00,.00,.00,.00,.00,1.79
185786727,3596.0500000000002,1,22.259808654623065,0,58.0,B,C11,1,28,1,2,,76000.0,Professional,High School,181000,Liberal,,,353.96,1,6,1,.00,.00,.00,.00,.00,.00,353.96,.00,.00
185545816,0.0,1,18.577649704251233,1,56.0,U,U01,1,15,1,,,91100.0,Management,,,,1,1,104.92,1,10,5,20.38,29.99,17.99,19.99,.00,.00,.00,.00,16.57
185953030,388.73000000000002,1,22.272762287919061,0,53.0,U,U01,1,9,0,,,52900.0,Management,,,,1,,55.43,1,7,3,.00,.00,.00,8.49,.00,30.98,.00,.00,15.96
185435509,1500.27,1,25.03531160822854,0,22.0,A,E21,1,20,1,4,,131000.0,Farmer,High School,311000,Conservative,1,,130.95,1,17,6,.00,39.99,5.99,28.97,6.99,.00,.00,25.88,23.13
185476426,0.0,0,22.855032040443795,1,90.0,B,J34,1,37,1,3,,95000.0,Self Employed,High School,226000,Conservative,1,,27.44,1,6,2,.00,16.96,.00,.00,.00,10.48,.00,.00,.00
185545582,680.54999999999995,0,18.768967233790271,1,71.0,B,C13,1,40,1,2,,185000.0,Blue Collar,Bachelors Degree,440000,Liberal,1,,217.45,1,5,3,12.49,.00,.00,14.97,189.99,.00,.00,.00,.00
185515617,402.37,1,22.375199507360051,1,47.0,B,Q62,1,4,1,3,1,90000.0,Management,High School,213000,,1,,19.64,1,6,2,.00,.00,.00,.00,.00,.00,7.99,.00,11.65
185354050,258.11000000000001,0,20.752465741670353,1,66.0,B,D16,1,30,1,2,,170000.0,Technical,Some College,404000,Conservative,1,,258.91,1,9,4,.00,.00,.00,.00,.00,244.98,.00,11.94,1.99
185402175,242.75999999999999,1,63.72876912289145,1,64.0,B,D16,1,34,1,4,1,55000.0,Management,Graduate Degree,131000,,1,,68.94,2,6,4,.00,9.99,.00,58.95,.00,.00,.00,.00,.00
185758873,548.30999999999995,1,80.64334251551665,1,51.0,U,U01,1,15,1,,,34100.0,Medical Professional,,,,1,1,26.96,1,4,2,.00,.00,.00,.00,.00,24.98,.00,.00,1.98
185506519,108.92,1,3.3323947512128078,1,61.0,A,E21,1,24,1,3,1,107000.0,Management,High School,254000,,,,9.38,1,2,2,.00,.00,.00,.00,.00,.00,.00,4.49,4.89
185388750,8.9900000000000002,1,79.690458946003986,1,68.0,D,I31,1,35,1,3,1,61100.0,Office Administration,High School,,,0,,430.91,2,12,6,.00,.00,35.98,252.97,.00,119.48,.00,22.48,.00
185463311,25.120000000000001,1,77.821287726021694,1,64.0,B,L42,1,33,1,3,,61000.0,Retired,High School,146000,Conservative,1,,51.42,2,12,4,18.17,9.98,.00,.00,17.99,.00,.00,.00,5.28
185476631,0.0,1,64.830677891245145,1,60.0,D,C14,0,30,1,3,,79000.0,Management,High School,188000,Conservative,1,,42.48,1,2,2,.00,.00,2.49,.00,.00,.00,39.99,.00,.00
185435799,1374.1199999999999,1,38.579088944323814,0,50.0,A,J35,1,23,1,2,,94000.0,Professional,Some College,224000,Conservative,,,155.46,1,30,6,.00,22.99,18.27,32.37,37.76,.00,.00,19.98,24.09
185401734,1083.47,1,37.488806842369463,1,42.0,A,M44,1,15,1,3,5,22000.0,Military,Less than High School,53000,,,,104.17,1,8,2,97.93,.00,.00,6.24,.00,.00,.00,.00,.00
185545375,329.72000000000003,1,35.971703714219025,0,72.0,A,J35,1,43,1,2,1,18000.0,Office Administration,Some College,44000,Conservative,1,,304.87,1,262,4,.00,195.99,.00,.00,.00,9.96,9.88,.00,89.04
185389865,0.0,1,23.145473721233873,1,63.0,A,I30,1,20,1,3,,128000.0,Office Administration,High School,304000,Conservative,,,193.93,1,7,3,.00,.00,53.97,9.99,.00,.00,129.97,.00,.00
185463155,0.0,1,26.647478268716867,1,59.0,A,I30,0,17,1,4,2,37000.0,Professional,High School,89000,Liberal,1,,61.97,1,3,2,.00,11.98,.00,49.99,.00,.00,.00,.00,.00
185401301,201.03,1,26.168358858190128,1,73.0,A,I30,1,24,1,4,,63000.0,Retired,High School,150000,Conservative,1,,126.63,1,17,5,.00,.00,44.90,11.79,19.96,9.99,39.99,.00,.00
185389044,547.55999999999995,1,23.127440470727333,0,67.0,A,I30,1,21,1,4,2,84000.0,Other,Some College,201000,Liberal,,,142.33,1,6,5,.00,.00,9.99,.00,37.49,.00,84.86,9.99,.00
185364691,0.0,1,22.867466286159868,1,58.0,A,E21,1,26,1,1,0,58000.0,Professional,Less than High School,138000,Liberal,,,449.76,3,69,11,12.49,.00,25.94,69.55,5.99,220.73,56.74,9.61,48.71
185787421,99.799999999999997,1,24.861572676343261,1,62.0,A,E21,1,55,1,4,,64000.0,Blue Collar,High School,153000,,,,45.75,1,5,3,4.98,.00,35.98,4.79,.00,.00,.00,.00,.00
185388202,334.91000000000003,1,32.525196307933548,0,75.0,U,U01,1,6,1,,,93000.0,Retired,Bachelors Degree,222000,Conservative,1,,118.90,2,10,3,.00,69.98,.00,14.99,.00,33.93,.00,.00,.00
185449680,0.0,0,31.191469811735562,1,65.0,B,J34,1,32,1,4,,55000.0,Blue Collar,Some College,131000,Liberal,1,,92.70,1,28,4,.00,.00,6.76,7.99,.00,.00,47.98,.00,29.97
185401928,0.0,1,31.842781537775156,1,69.0,U,U01,0,15,1,,,51000.0,Retired,High School,122000,Liberal,,,42.34,1,6,4,.00,.00,1.58,40.76,.00,.00,.00,.00,.00
185389250,768.24000000000001,1,32.221846240061105,0,69.0,B,J34,1,25,1,2,,86000.0,Retired,High School,204000,Liberal,1,,97.53,1,12,4,15.96,50.00,1.58,.00,.00,.00,29.99,.00,.00
185506545,281.30000000000001,0,28.08283869934354,1,29.0,E,O51,0,43,1,2,,100000.0,Professional,High School,238000,,,,44.99,1,1,1,.00,.00,.00,.00,.00,.00,44.99,.00,.00
185389491,0.0,0,31.449075459711235,0,39.0,B,J34,1,32,1,4,,185000.0,Professional,High School,441000,Conservative,,,72.74,1,8,3,.00,11.98,.00,.00,59.97,.00,.00,.00,.79
185807536,0.0,0,31.938065524187468,1,42.0,C,D15,1,12,1,1,1,68000.0,Student,High School,161000,,,,49.98,1,2,1,.00,.00,49.98,.00,.00,.00,.00,.00,.00
185436438,421.18000000000001,1,32.341103837566038,1,66.0,B,J34,1,37,1,2,,61000.0,Management,High School,146000,Liberal,1,,106.95,1,19,8,.00,2.40,.00,39.62,5.99,23.95,.00,34.99,.00
185401069,0.0,1,30.756339789487331,0,80.0,U,U01,0,9,1,,,73300.0,Office Administration,,,,0,,128.07,2,3,3,.00,.00,.00,.00,.00,99.99,24.79,.00,3.29
185401479,242.25999999999999,1,28.921603030892477,0,70.0,B,J34,1,35,1,7,,51000.0,Office Administration,Bachelors Degree,,,1,1,118.09,1,16,7,13.99,.00,2.99,22.47,.00,17.23,.00,38.96,22.45
185388288,63.119999999999997,0,21.346915840298124,1,93.0,A,J35,1,54,1,3,,30000.0,Professional,High School,71000,Conservative,,,102.63,1,13,6,15.96,.00,.00,.00,6.49,39.96,27.74,.00,12.48
185705413,101.20999999999999,0,19.586044274374796,1,70.0,B,J34,0,27,1,2,,52700.0,Professional,Bachelors Degree,,,0,1,227.33,1,2,2,.00,.00,.00,.00,.00,219.99,.00,7.34,.00
185515892,1341.05,1,19.193217190839253,0,45.0,C,D15,1,13,1,3,,84000.0,Office Administration,High School,199000,Conservative,,,63.54,2,6,4,.00,3.99,.00,59.55,.00,.00,.00,.00,.00
185400846,0.0,1,19.849551638256205,1,82.0,B,Q64,1,45,1,3,,60000.0,Retired,High School,144000,Conservative,,,57.26,1,4,4,.00,.00,.00,.00,5.99,6.79,39.99,.00,4.49
185388627,1748.1500000000001,1,18.802995872770573,0,83.0,B,Q64,1,48,1,4,,71000.0,Retired,High School,169000,Liberal,1,,88.28,1,24,4,.00,.00,4.96,.00,14.99,8.98,.00,.00,59.35
185401828,2128.5,1,14.437081396636721,0,56.0,B,C11,1,28,1,3,,47000.0,Office Administration,High School,112000,Liberal,1,,210.39,1,21,4,.00,.00,87.44,49.99,12.98,.00,59.98,.00,.00
185436349,493.94999999999999,1,19.56362035172398,1,50.0,D,B07,1,10,1,6,,81000.0,Blue Collar,Graduate Degree,193000,,,,327.37,3,15,5,7.50,.00,304.50,15.37,.00,.00,.00,.00,.00
185388078,2502.3699999999999,1,14.834669032784054,0,78.0,A,J35,1,21,1,2,,55000.0,Retired,High School,131000,Liberal,,,181.83,2,8,5,13.38,140.97,.00,.00,19.99,7.49,.00,.00,.00
185435527,401.56,1,22.635947607316393,0,66.0,A,E21,1,41,1,3,,60000.0,Professional,High School,142000,Conservative,1,,35.94,1,8,2,.00,25.96,.00,.00,.00,9.98,.00,.00,.00
185388949,258.42000000000002,1,19.556525607850414,0,70.0,A,I30,1,38,1,5,1,70000.0,Retired,High School,167000,,,,99.68,3,21,8,10.97,20.00,1.58,6.24,15.98,38.44,.00,.00,6.47
185476575,1666.99,1,21.208613243857638,1,51.0,A,I30,1,17,1,2,2,55000.0,Professional,High School,130000,,1,,19.99,1,1,1,.00,19.99,.00,.00,.00,.00,.00,.00,.00
185449758,121.40000000000001,1,25.048746859418944,1,60.0,A,E21,1,16,1,3,,78000.0,Management,High School,186000,Conservative,1,,105.97,1,7,4,.00,.00,5.99,14.99,.00,.00,.00,74.99,10.00
185476729,3129.1700000000001,1,20.626299500142352,1,71.0,A,I30,1,28,1,3,1,127000.0,Blue Collar,High School,302000,Liberal,,,216.69,2,20,8,12.65,.00,63.51,44.37,.00,91.98,.00,.00,4.18
185388435,345.51999999999998,1,17.116686085945535,0,68.0,A,I30,1,11,1,5,2,92000.0,Blue Collar,High School,218000,Conservative,1,,66.97,1,13,4,15.96,.00,6.98,.00,.00,34.45,.00,.00,9.58
185932072,1342.6400000000001,1,22.265248805588506,1,56.0,A,I30,1,14,1,3,1,66000.0,Blue Collar,Some College,156000,,,,11.73,1,4,2,.00,3.49,.00,.00,.00,.00,.00,.00,8.24
185476671,597.65999999999997,1,17.704507327149702,1,61.0,A,I30,0,11,1,5,1,104000.0,Office Administration,Some College,247000,Conservative,1,,234.43,1,7,1,234.43,.00,.00,.00,.00,.00,.00,.00,.00
185400917,226.28,1,20.40190975812714,0,45.0,C,D15,1,17,1,5,1,228000.0,Sales,High School,542000,Conservative,,,40.73,2,7,4,.00,.00,.00,11.97,9.99,.00,.00,16.98,1.79
185505712,5793.9399999999996,0,17.385358668696256,1,21.0,A,I30,1,0,1,1,,129000.0,Sales,Some College,307000,Conservative,,,177.99,1,3,2,.00,.00,9.99,168.00,.00,.00,.00,.00,.00
185952595,2768.3499999999999,0,20.432328868744406,1,46.0,C,D15,1,17,1,3,,79000.0,Technical,Some College,189000,Liberal,,,10.76,1,4,2,.00,.00,.00,.00,.00,.00,.00,7.98,2.78
185705405,426.63,0,19.383788559389291,0,50.0,A,I30,1,18,1,4,,63000.0,Office Administration,High School,150000,,1,,39.97,1,3,3,.00,.00,.00,13.99,.00,.00,25.98,.00,.00
185401266,182.86000000000001,0,18.500474004006385,0,44.0,A,I30,1,12,1,4,1,87000.0,Other,Less than High School,207000,,1,,111.98,1,2,2,.00,11.99,.00,.00,.00,99.99,.00,.00,.00
185506286,954.41999999999996,0,18.876742598904382,0,71.0,A,I30,1,18,1,2,,69000.0,Professional,Some College,165000,Conservative,,,54.46,1,4,3,.00,.00,24.99,.00,.00,.00,24.99,.00,4.48
185389207,741.25,1,16.66458759072815,0,42.0,U,U01,1,13,1,,,93000.0,Other,Bachelors Degree,222000,,,,68.75,1,5,4,.00,.00,5.99,19.99,.00,39.99,.00,.00,2.78
185610547,97.980000000000004,1,17.742223625734074,1,69.0,A,I30,1,27,1,2,1,51300.0,Blue Collar,Some College,,,1,1,135.10,2,10,6,5.99,33.17,.00,.00,10.99,.00,59.98,17.98,6.99
185562710,1685.6800000000001,1,18.516575277496425,1,23.0,A,E21,0,18,0,4,,81000.0,Professional,High School,192000,,,,40.66,1,4,2,11.99,.00,28.67,.00,.00,.00,.00,.00,.00
185400755,2055.0300000000002,0,18.881823788498636,1,21.0,A,E21,1,28,1,3,,78000.0,Professional,Some College,186000,Conservative,,,108.41,1,10,2,.00,.00,.00,79.50,.00,.00,.00,.00,28.91
185389518,653.29999999999995,0,20.29655845738575,0,49.0,B,J34,1,28,1,3,,76000.0,Professional,Less than High School,182000,Conservative,1,,55.24,1,6,4,.00,.00,.79,25.98,28.47,.00,.00,.00,.00
185834566,1772.49,1,19.860657814137426,1,70.0,B,J34,1,28,1,4,,132000.0,Medical Professional,High School,314000,,1,,11.97,1,3,2,9.98,.00,1.99,.00,.00,.00,.00,.00,.00
185640845,1547.74,1,18.624451188063766,0,66.0,A,E21,0,23,1,2,,39000.0,Retired,High School,93000,,,,8.36,1,4,1,8.36,.00,.00,.00,.00,.00,.00,.00,.00
185515964,4391.1400000000003,1,18.783872690463667,1,58.0,A,E21,1,11,1,8,,103000.0,Office Administration,High School,245000,Conservative,,,110.09,1,10,4,5.98,.00,54.12,.00,.00,.00,49.99,.00,.00
185834611,16120.469999999999,1,14.540919643393819,0,67.0,A,I30,1,37,1,3,1,108000.0,Medical Professional,Bachelors Degree,258000,Conservative,1,,275.27,3,29,5,229.36,.00,11.69,4.99,.00,.00,.00,.00,29.23
185705527,1732.5599999999999,0,17.962344167327586,1,57.0,A,E21,1,48,1,1,,60000.0,Blue Collar,High School,143000,,1,1,21.99,1,1,1,.00,.00,.00,.00,.00,.00,21.99,.00,.00
185563005,463.51999999999998,1,19.263427670308779,0,83.0,B,Q64,1,21,1,3,,87000.0,Retired,Some College,208000,Conservative,,,58.60,1,10,3,3.99,.00,.00,.00,10.19,.00,.00,.00,44.42
185353797,2157.0500000000002,0,14.489005536101223,1,81.0,B,Q62,1,23,1,1,,209000.0,Retired,High School,497000,Conservative,,,215.62,2,13,5,.00,.00,1.79,6.24,.00,7.49,.00,174.97,25.13
185400537,374.38999999999999,1,13.789555573069581,0,64.0,A,E21,1,26,1,2,,132000.0,Blue Collar,High School,314000,Conservative,,,44.23,1,7,2,.00,37.47,6.76,.00,.00,.00,.00,.00,.00
185620031,4729.5100000000002,1,15.900317986209902,1,76.0,A,I30,1,29,1,4,1,59000.0,Blue Collar,High School,140000,Conservative,,,206.61,1,28,6,61.27,.00,39.48,.00,21.24,.00,34.99,8.39,41.24
185506238,935.10000000000002,0,15.225433164831831,1,71.0,B,J36,1,29,1,4,2,37000.0,Office Administration,High School,89000,,1,,54.97,1,3,2,.00,27.98,.00,.00,.00,.00,26.99,.00,.00
185705691,4973.2799999999997,0,15.642522194775482,1,28.0,A,I30,1,27,1,6,1,58000.0,Military,High School,138000,Conservative,1,,229.00,1,1,1,.00,.00,.00,229.00,.00,.00,.00,.00,.00
185738162,0.0,1,18.184815525991024,0,44.0,U,U01,0,9,0,,,56000.0,Blue Collar,High School,133000,,1,,54.48,1,2,2,.00,49.99,.00,.00,.00,.00,.00,.00,4.49
185662904,1709.0599999999999,1,18.311629646827068,1,83.0,A,I30,0,13,1,5,1,93000.0,Retired,Less than High School,222000,Conservative,1,,7.99,1,1,1,.00,.00,.00,7.99,.00,.00,.00,.00,.00
185738670,148.94999999999999,1,23.956171094852827,0,68.0,A,J35,1,10,1,2,,84000.0,Retired,High School,199000,Conservative,1,,185.84,1,11,3,.00,.00,71.64,.00,.00,65.97,48.23,.00,.00
185436263,462.98000000000002,1,20.322707080065022,0,45.0,C,D15,1,17,1,2,2,59000.0,Student,Less than High School,140000,Liberal,1,,106.69,3,12,7,5.89,.00,4.29,25.98,54.98,9.77,.00,4.99,.79
185388214,155.84,0,19.578634144840137,1,63.0,B,J34,0,56,1,1,,57000.0,Management,Bachelors Degree,136000,Conservative,,,31.92,1,8,1,31.92,.00,.00,.00,.00,.00,.00,.00,.00
185388632,2540.0999999999999,1,15.982948750247539,1,86.0,A,J35,1,30,1,2,,90000.0,Blue Collar,Some College,215000,Conservative,1,,221.37,2,22,5,.00,.00,53.97,89.95,29.74,.00,31.99,.00,15.72
185353924,1928.52,1,12.475265909167993,1,83.0,A,J35,1,37,1,1,,80000.0,Retired,High School,190000,Conservative,,,78.79,4,26,4,.00,.00,63.02,3.99,.00,.00,.00,9.99,1.79
185787153,5230.2799999999997,1,11.926027086927746,1,58.0,A,E21,1,40,1,2,,92000.0,Management,High School,219000,Conservative,,,156.98,1,2,2,.00,.00,6.99,.00,.00,149.99,.00,.00,.00
185620370,1483.49,0,18.478345319403438,1,71.0,U,U01,0,15,1,,,33000.0,Professional,Bachelors Degree,78000,Conservative,,,209.28,1,12,5,3.99,.00,.00,.00,.00,16.98,112.97,72.97,2.37
185563325,1403.8499999999999,1,16.088155476281443,1,85.0,A,E21,1,47,1,4,,30000.0,Blue Collar,High School,72000,Liberal,1,,205.20,3,10,5,.00,.00,1.99,11.78,.00,.00,51.98,139.45,.00
185545379,1169.1199999999999,1,18.732213459218464,0,80.0,A,J35,1,33,1,2,,125000.0,Professional,High School,298000,Conservative,1,,163.63,2,15,5,.00,.00,.00,24.95,.00,77.98,49.63,.00,11.07
185476619,922.12,0,11.191771172305378,1,78.0,A,J35,1,50,1,2,,85000.0,Sales,High School,203000,Conservative,1,,36.21,2,9,4,.00,.00,14.45,.00,.00,.00,7.99,.00,13.77
185463468,348.52999999999997,0,18.349628709972215,0,43.0,B,Q64,1,38,1,4,,58000.0,Educator,Bachelors Degree,137000,Conservative,,,121.21,2,4,3,.00,.00,.00,49.99,71.22,.00,.00,.00,.00
185486537,196.28999999999999,0,13.709376833840523,0,73.0,A,J35,0,49,1,1,,2000.0,Self Employed,High School,4000,Liberal,1,,8.38,1,2,1,.00,.00,.00,.00,.00,.00,.00,.00,8.38
185952716,45.369999999999997,1,17.141348599991801,1,71.0,A,J35,1,43,1,4,,15000.0,Management,High School,36000,Conservative,,,6.96,1,2,1,.00,.00,.00,.00,.00,.00,.00,.00,6.96
185476243,1130.75,1,16.586578802139211,1,44.0,A,J35,1,17,1,1,,16000.0,Management,High School,38000,Liberal,1,,54.45,3,5,2,54.45,.00,.00,.00,.00,.00,.00,.00,.00
185364604,348.85000000000002,1,11.956458850353235,1,53.0,A,J35,1,29,1,3,,93000.0,Farmer,High School,221000,Conservative,1,,14.99,1,1,1,.00,.00,.00,.00,14.99,.00,.00,.00,.00
185952456,780.98000000000002,0,12.766956726383084,0,55.0,A,I30,0,26,1,5,1,104000.0,Other,High School,248000,Conservative,1,,196.25,1,7,2,181.46,.00,.00,.00,.00,.00,.00,.00,14.79
